"I had heard this movie was good from a lot of my friends that saw it, and they all said it was amazing, so I had very high expectations- and Nancy Drew exceeded those high expectations! It had funny parts, it kept me entertained with the action and all the dudes trying to kill her, and Emma Roberts was amazing as Nancy Drew. The rest of the cast was very good, also. I would definitely recommend this movie!! <br /><br />Nancy: ""I wonder why those guys were trying to kill us?!"" Corky: ""Yeah, I was wondering that too. Actually, it's kinda creeping me out!""<br /><br />Nancy: ""I hate when people try to kill me. It's so rude!""<br /><br />~Nancy Drew",positive
"Terrible acting, terrible script, wholly unrealistic. The Bumblebee Flies Anyway exemplifies the cliches and sentimentalism that movie studios love to cram down viewers' throats. Elijah Wood is unimaginably bad in the primary role, and the plot points are contrived and sappy. Cook's and Wood's relationship is laughable at best. But the worst element of Bumblebee is the script. This is some of the most mind-numbingly bad dialogue I have ever had the misfortune to hear. Bumblebees actually crawling inside my ears and stinging my eardrums would be preferable to hearing Elijah Wood robotically spit out his pseudo-profound lines. I wish a ""Bumblebee Project"" would be performed on me, so I could mercifully have no memories of this stinker.",negative
"Words fail me. This film was extremely difficult to watch and in hindsight I really wish I hadn't done it. Although I attempted to sit through it until the end credits I have to admit I couldn't last for more than hour, so my opinion could be unfair. However, this film would require the most impressive final third in the history of film-making in order for it to be given a review which is anything but vicious.<br /><br />Please do not watch any part of this film.",negative
"A novel by Remarque. A cast that looks great on paper. A left-wing refugee struggling to remain in Paris between the wars. A Gestapo officer undercover.<br /><br />It's a pity there's no synergy here. The bits and pieces never coalesce.<br /><br />Stories about left-wing refugees in France don't have to be this dull. Read Arthur Koestler's memoir ""Scum of the Earth"" (if you can find it). Or his chilling ""Dialogue With Death"" (ditto).<br /><br />To me, the only interest in this film lies in some of the incidental details.<br /><br />The leads spend a lot of time drinking calvados, the Norman apple brandy. I welcome any prompting to have a nip of calvados myself. It certainly made this film appear to pass more quickly. But, according to the film, it's only sold in cheap, low-class saloons. Vive le tabac parisien! That's what I say. References to intoxicating liquors do abound here; that would seem to be a preoccupation of the scenarists.<br /><br />I enjoy films set in France because it can be amusing waiting for the inevitable full-size alcohol ad to pop up on a wall in the background. I wasn't disappointed. This time it was for Byrrh, a very unusual choice. This film would rate a 10 if only we were judging it on the refinement of its booze murals.<br /><br />The film's indifferent score is by Louis Gruenberg. Gruenberg is best known -- if you can call it that -- for his opera ""The Emperor Jones"", based on the O'Neill play. It premièred at roughly the same time as the film version starring Paul Robeson. The opera survives today in a recording or two by Lawrence Tibbett. It should surface again soon though; they're running out of potentially marketable operas to revive.<br /><br />Opera seems an appropriate subject to mention here since Charles Boyer's character operates under his ""Czech"" aliases. Two of them are ""Wozzeck"" and ""Gunther"", both prominent roles in German opera. Is that just coincidence?<br /><br />Name-dropping just seems to be part of this film. Notice that they call up ""Himmelstoss"" on the phone. Himmelstoss happens to be one of the main characters in Remarque's earlier ""All Quiet on the Western Front"".<br /><br />Well, the in-jokes are all in place; guess there wasn't time to develop any drama.",negative
"I am a big fan of the original book and this adaption is simply bad. First of all, it had trouble deciding if it is a kiddie toon or an adult one, that caused a strange mix of an adult story and some pretty violent scenes with a silly little duck that keeps giving ""funny"" moments in the beginning.<br /><br />But that's hardly important, the film is simply boring, unmoving and not true to the original story. It simply fails to transfer to the picture all the points Orwell tried to make to his book.<br /><br />{SPOILER}<br /><br />Second revolution?!! Haven't they guys learned anything?? Who be the next Napoleon then? Benjamin?!!",negative
"This is one of the worst movies I have ever seen. There is not a shred of historical accuracy, in fact reality is reversed. Just one example: Morgan preyed on the few ethnic Chinese he encountered. The acting is over the top, the script is a poorly written lie. I have never seen worse fake beards.<br /><br />Hopper arrived in Australia and reportedly only would make the film if the script was totally rewritten so he could be a hero. Since the script was ten made up on the fly, the may explain how bad it is and how disjointed the movie is.<br /><br />Any movie about Ned Kelly is a lot better than this film.",negative
"Being an Israeli Jew of naturally sarcastic nature as well as a lover of different and independent cinema, it always gives me pleasure to see a film that takes a view on the holocaust that's sensitive and respectful while also being original and unusual. While I haven't read the book  or, for that matter, heard of its existence prior to watching the film  and therefore cannot, like some other reviewers, comment on how they stack up in comparison, Everything Is Illuminated gave me great pleasure, and I can certainly comment on that.<br /><br />To label Everything Is Illuminated a holocaust film would be to do it great injustice, even though it is undeniably about the holocaust. So would labeling it as a comedy or a travel film, although it's about a journey and is as exceptionally funny as it is moving. Everything Is Illuminated is about Jonathan Safran Foer  played to minimalist perfection by Elijah Wood, in the most impressive dramatic performance I've seen him in yet, with a poker face that shows nothing and reveals all  a young American Jew, and an obsessive collector of family heirlooms and historical artifacts, who travels to the Ukraine on a journey to find the woman who saved his grandfather from the Nazis. It's also about Alex, his tour guide through the Ukraine, and Alex's grandfather. What's fascinating about these characters is that in the beginning of the film they look like comic relief to balance out the melancholy nature of Wood's character; but both Alex and his grandfather go through fascinating changes throughout the film, and turn out to be at least as important as Jonathan. In fact, Boris Leskin's as the grumpy, self-declared blind grandfather turns out to be the finest dramatic performance in the film.<br /><br />Aside from the surreal nature of the film and the characters, the beautiful mix of original acoustic music and Russian folk music, the sensitive cinematography and the chilling contrast between the beauty of the landscapes and the horrors of history, what made Everything Is Illuminated a powerful and moving experience for me was the fact that from Alex and his grandfather we get a very different and original viewpoint on this painful subject; several excellent films, such as The Grey Zone and Downfall, have already given us the point of view of the lower-rank Nazis who are presented as human beings who aren't necessarily fully aware of the moral implications of their actions but are caught up in the reality of the war. Everything Is Illuminated presents a point of view rarely treated before: Alex's point of view is that of a young man who was born many years after the war, who sees it as hardly more than cold historical fact, who finds himself having to face up to the horrors his own people  and maybe his own family as well  were capable of. The change in Alex's attitude  and his grandfather's  towards Jonathan, towards the Holocaust, and towards the Jewish people in general, makes the film a fascinating and original study in character development.<br /><br />Everything Is Illuminated is a terrific directorial debut for actor Liev Schreiber, and one of the most original and unique films of 2005. It's a highly recommended viewing experience, especially or anyone interested in the holocaust and World War II.",positive
"I've seen this movie at least 8 times, and I still laugh every time. The movie is about how an intelligent and motivated man, against all odds, can cheat the entire over-self-confident system.<br /><br />This movie is for all people, who like a funny movie.<br /><br />The action and comedy is well mixed into a brilliant film, that I hope to see on DVD soon.<br /><br />",positive
Wonderfully put together..I wish there was a follow up to this documentary to follow up with the lives of some and celebrate the lives of others lost...there should be a part two..a real one. It was great..the film wasn't long enough..I would like to know why the creator of the film did not follow up!! this is so important to the community period..well if your are reading this please consider doing another documentary of this sort...I am really tired of hearing from naive writers how AIDS and Men go together when they don't; actually its the hetero's that we need to look into..this film didn't even bother to mention HIV or AIDS and I was so glad for that..I really appreciated the break downs and definitions too. Thank you s much for allowing this film to exist.,positive
"I kind of liked the film, it's just that the characters run around with no real point to their craziness. As I was saying, poor goat. The goat was nahing while the guy was pretending to grind on it. I would have liked the rape scenes to be more graphic (not the one with the goat though). Jane Ryall who played Celia only did this one film. She was very nude throughout. This crazy couple who killed and tortured many people ended up in their rightful places. I almost forgot about the gay transvestite couple who are also picked out for being sinners. If you like crazy off the wall stuff, then this is your film. 3/10",negative
"After reading the other tepid reviews and comments, I felt I had to come to bat for this movie.<br /><br />Roeg's films tend to have little to do with one another, and expecting this one to be like one of his you liked is probably off the mark.<br /><br />What this film is is a thoughtful and unabashed look at religious faith. The only other film like it-in terms of its religious message-would have to be Tolkin's `The Rapture.'<br /><br />I am astonished that anyone could say the story is muddled or supernatural. It is a simple movie about Catholic faith, miracles, and redemption--though you would never guess it till the end. It is also the only movie I can think of whose resolution turns, literally, on a pun.<br /><br />As a (happily) fallen Catholic myself, I know what the movie is about, and I find a sort of fondness in its ultimate innocence about the relation between God and man. But if you are not familiar with the kind of theology on which the film is based, then it will go right over you head.<br /><br />As a film-as opposed to a story-`Cold Heaven' it is not ground-breaking. While `The Rapture' is heavy with pictorial significance and cinematic imagery, `Cold Heaven' downplays its own cinematic qualities. There are no striking shots, no edgy effects, no attempts to fit the content to the form. It is workmanlike shooting, but subdued. Nor does it have dialogue or acting to put it in a class of high drama. It is a simple story that unfolds simply. It may seem odd; but at the end the mystery is revealed. It looks ambiguous; but with a single line the ambiguity vanishes in a puff of Catholic dogma.<br /><br />In this regard, `Cold Heaven' has at its heart exactly the same sort of thing that drives a movie like `The Sting,' or `The Sixth Sense,' or `Final Descent,' or Polanski's `A Pure Formality.' All of these are films with a trick up their sleeves. They may frustrate you along the way, but they have a point-an obvious one, indeed--but the fun is, at least in part, in having been taken in.<br /><br />Still, even if it seems like little more than a shaggy dog story with a punch line, it is worth watching for way it directs-and misdirects-you. Try it-especially if you are, or have ever been, a Catholic.",positive
"<br /><br />SPOILERS IN THIS REVIEW<br /><br />The Long Kiss Goodnight is yet another prime example of a common affliction of many modern films; it starts off on a very interesting concept - a trained assassin whose memory was erased regains consciousness of herself - and the initial setup is engaging but then it seems the writers don't know very well where to go next and the whole thing trails off down increasingly confusing and/or inane paths, leaving the disappointing taste of something that was OK but promised to be a lot better. The baddies are remarkably unremarkable, and even Jackson's comic sidekick turn seems more like something from his pre-Pulp Fiction days; it looks like Harlin, as in Cutthroat Island, made every effort so that no-one would upstage his then wife. Her character is by far the best of the film and this fact only makes you feel even more frustrated that they weren't able to do something better with it.<br /><br />However, there is still something about this film which for me sets it apart from the run-of-the-mill hollywood actioner and places it above average, if only just. It is something very subtle I can't quite put my finger on; it's a disturbing, cold, dark, even sickly edge, a nightmarish and unreal feel, a decadent air, a mean streak, which keeps cropping up in various ways. It's in the dark reddish photography and almost permanent night the characters dwell in, it's in Samantha's dreams in front of the mirror, it's in her vicious eyes and smile whenever she's about to kill a man or when she announces how she will enjoy watching her nemesis die with her daughter listening, it's in Mitch's comeback at the wheel of a car while he is spurting so much blood from his mouth he can hardly speak... I don't know, it's an atmosphere, something I can't define but which gives me the creeps (a bit) and which makes this film still oddly intriguing for me.",positive
"Purple Rain... what else can i say, the title speaks for itself. But i think all the actors were well picked. The movie had a great story. I loved it! Ever since i watched that movie, i've been stuck in the eighties, and I'm only 13! My favorite part of the movie was when his father died and he was picking up all of his music compositions, and the Apollonia was sitting on the stairwell with his earing in her hand. Critics say that its a drama but i think its more of a romance. Murphy Brown also did a great job in the movie, he actually acted like himself. I'm so glad I've seen this movie. The song Purple Rain, beautifully sung, was so heartfelt. I cried more than once.",positive
"I acquired this, one of my all-time favourite films on DVD recently and as usual, during viewing, the whole thing just blew me away.<br /><br />I am a massive fan of Hazel O'Connor and the soundtrack to this film just has me in tears, especially the ""Will You"" track. It's a pure nostalgia trip for me back to my youth. This rates second best to Quadrophenia (which also starred Phil Daniels).<br /><br />A great soundtrack and a great view of Britain in the Thatcherite years of the grim 80's in which I grew up. The ending is so sad, for hours after the end of the film I am like a blubbering baby.<br /><br />I expect to wear out this DVD from repeated viewing, I can watch it over and over again and never be bored, simply for the soundtrack alone.<br /><br />Hazel, sorry to hear about your dad darling. God Bless you all. xx",positive
"The fact that most of the budget for this presumably went on the heavy-duty cast list shouldn't have mattered if it had been staged with flair and imagination and some sympathy for the original's satirical intent. Instead we get risibly bad song and dance sequences featuring picturesque beggars and whores, and the final alienation is accomplished by pulling back to reveal the action has taken place on a music-hall stage, appropriately enough for a production that's more Lionel 'Oliver' Blair than Brecht. The acting talent is shamefully misused: Migenes and Walters are good but don't have to try very hard: Migenes at least has a great voice and some feel for the material. Julia looks perfect as Mack, but struggles with the character, straitjacketed by a fake plummy accent. Harris's Peachum is embarrassingly mannered and Polly is atrocious. The adaptations of lyrics, script and music are often awkward: it was a bad move to base the film on Marc Blitzstein's bowdlerised Broadway version, but at least his words were singable, unlike most of what's been interpolated in gestures of faithfulness. And the attempt at overcoming the low budget by filming at claustrophobic angles on mist-shrouded sets lit in garish blues and oranges as if by some bargain-basement Vittorio Storaro fails utterly -- the film just looks cheap, shoddy and thoughtlessly made. Disgraceful.",negative
"As being selected during the Quinzaine des réalisateurs, this year 2002, Catherine Breillat is masterfully halvedivided of her autobiographical film, there where her lead actress, Anne Parillaud (La Femme NIKITA, Luc Besson), embodies admirably the Film Director of ""Intimate Scenes "".<br /><br />This is a comedy of actors' manners. Making-Of ? Film genre ? Pornography or Exhibitionism? Sex Is Comedy is a post modern film, with its script based on a film within the film. As an implosive story of a minimalist love scene, the film is built with a constant solidarity of the forms and the spirit, in which, Breillat keeps on breaking and analyzing the taboos. Using visual codes and certain sense of the formula, Catherine Breillat implement her clinical analysis of the sexuality as an isolated problem outside the society to be communicate by the door of the heart.<br /><br />Therefore, Grégoire Colin (Good Work, Nénette et Boni, Claire Denis, The Dreamlife of Angels, Eric Zonca) in the role of the Actor and Roxanne Mesquida (Fat girl, Catherine Breillat, Marie from the Bay of Angels, Manuel Prada), the Actress, are actors whom she invents, she does clarify in an interview. Breillat observes the man in front of him even, a chaste man. Then Breillat films the shame and the sexual mutilation, but also a big hope, a disturbing dimension of the ecstasy, a nudity of the feelings, the halving of the exhibitionism, playing to be one to be one. The Director is finally expected to lead the actors to give their feelings, their body and their soul. So arranged, facing the problem of the order of ""who I am "", the actors of Breillat put on an inorganic vitality to merge in her work in progress. But, for what is a shape of incredible exorcism, for an actor, Breillat puts many questionings. Enduring at the same moment a big suffering, the actors appear to be the ones who look for this loving transport to be part of the eternity of their work.<br /><br />The Art of Breillat is of researcher, to know how to undertake in a dialogue aiming at pushing away the limits of intimate scenes. Join make-up, prosthesis in erection and syndicates are not without reminding what pictures and scenes of Jan Steen's and Rembrandt could be in the anecdotal and the daily of characters on a shooting set. While the moral categories disappear from the background of Sex Is Comedy, Breillat succeeds in revealing the loving imitation power of the actors in a landscape of formidable and dramatic humanity.",positive
"This has got to be the WORSE move I've EVER seen!!!!! It was not only boring, it was ""gag me with a spoon"" dumb. Where'd ya find the actors ... on a street corner? Who did the special effects...Maaco? For God's sakes I could have made a better movie with my CELL PHONE. And if that wasn't bad enough, you even had extras at the end of the movie so we could see just how stupid the actors are in real life. Who ever did the makeup for the aliens...must have spent $5 at your local used costume store and called it a day. And who in the world wrote up the movie description on the back of the DVD case should be shot. PUHLEEZ!! It's not even 1/8 % of what it is described as. That description is just to suck people in to buying, renting or paying a ticket to see it. No wonder there was never a trailer to it....ya would have drove them all away!!!!!!!<br /><br />Bad Actors...$5 <br /><br />Special Effects...$5.50 <br /><br />Fake Fire....$1.89 (cigarette lighter) <br /><br />Time Spent Watching This Movie....total waste! (I should sue ya for my time watching it)",negative
"Overall, the Dad's Army movie is very funny, although the humour isn't quite as catchy and sparkly as in the TV and radio series. So where does this leave us, the viewers? If you've never seen Dad's Army then the movie is a good way of bringing yourself up to speed and getting hooked on the mad world of Walmington o/S. The downside is that you might not ""get it"" because, as I said, the humour in the movie is a bit on the stolid side.<br /><br />For Dad's Army buffs the movie holds nothing new as the story is more or less a cutup of the TV series, but it's a unique chance of seeing your favourites in ""high def"" as compared to the shitty quality of the BBC video recordings.<br /><br />The movie also features what must be the lamest holdup sequence in the history of the universe. I can't make up my mind if that's a positive or a negative, though.",positive
"This waste of time is a completely unnecessary remake of a great film. Nothing new or original is added other than Perry's backflashes, which are of marginal interest. It lacks the documentary feel of the first film and the raw urgency that made it so effective. Also painfully missing is the sharp Quincy Jones soundtrack that added to much to the original film. I can't understand any high ratings for this at all. It's quite bad. Why does anyone waste time or money making crap like this and why did I waste time watching it?",negative
"If you want an excellent survey of Byzantine history done in colorful fashion, this is for you. This documentary would also be excellent for educators, who are teaching about Roman, or medieval history. This documentary is divided into three portions, first dealing with the fall of the Western Roman Empire, the rise of Christianity and the beginning of the Byzantine Empire. The second video deals with Byzantine diplomacy and the iconoclastic controversy. The third and final video explains the decline and fall of Byzantium. The series is shot in several countries, and beautifully integrates Byzantine history into the realities of the modern world, showing the place of this civilization as part of human civilization in general. Do, take the time to watch.",positive
"My original title for this review was going to be, ""Ending disappoints, Film triumphs."" But I actually thought about this one on the way home. It is not the fairy tale most of these films are, it takes turns that are different and while its ending is at first disappointing, it slowly sinks in and hits the core on a satisfying tone.<br /><br />The plot follows a man named James Aaron(Curb Your Enthusiasm's Jeff Garlin, who also wrote and directed) a struggling actor who lives in Chicago with his mother and deals with both his obesity and his inability to find someone to love.<br /><br />Yes, it sounds corny, but it experiments with elements that make it somewhat unpredictable, and actually makes you wish it were longer. The ending came kind of abruptly and had me saying, ""that's it!?"" But once it starts to take it's toll, it really makes you smile.<br /><br />It does have many tones of seriousness throughout, but fear not, for it is also very funny. Some scenes offer huge laughs, and those who have seen Jeff Garlin's stand-up will recognize a couple (Primarily when he gives a speech at career day for his niece's kindergarten class and bombs). It begins on somewhat of a serious note that you do not expect, but what follows is very funny, entertaining, and quite poignant as well. It is the kind of movie that you keep watching and always enjoy. And as I said before, while the ending may seem absurd at first, once you take time to think about, it is a true joy.",positive
"speaking solely as a movie, i didn't really liked it. not because there were no FX or because we had a single cabin as the scenario for the whole film, actually that was what kept me watching it.<br /><br />i didn't like it because the acting was shady, his ""friends"" are all happy and then they're mad, but you have no idea why; then they take distinct roles, one is the believer, other is the antagonist, but they never really make the point! also, the lighting was terrible and i'm just mentioning technical issues.<br /><br />in a few words, i thing the movie could have just had a ""ok i'm outta here!"" from some characters. like the lady who doesn't want to hear his version of the bible.<br /><br />about the story itself, everyone is free to write about what they want, and the story is proof of some good writing and imagination. i credit the book author for that, hence, my 4/10.<br /><br />so, in the end, hear the man's story believe it or not, just don't spend the whole time acting like you believe him and being shocked at what he says, and at the same time moving around and making jokes like you don't believe him.<br /><br />Coherence.<br /><br />thanks for reading ;)",negative
"A conversation about how Jan-Michael Vincent is a lush led me to foolishly re-visit this mid-90s DTV entry. A kid is traumatized when he sees an Ice Cream man gunned down in the 1950s and he grows up to be a psycho Ice Cream man (Clint Howard). Something happens and people disappear and end up in the ice cream. Blah, blah, blah. <br /><br />Director Norman Apstein (credited as Paul Norman) made a career of doing porn before this and went right back to it afterward. That is what you get for having all murders happen off screen. And for casting a skinny kid as a fat kid and making him wear a fat suit. Just cast a fat kid! Also, there is a scene where Vincent stoically reacts to a group of escaped loonies surrounding him. He was either totally drunk and was frightened for his life or the filmmakers captured his ""Have I really sunk this low?"" shame full on. Despite being low budget trash, this did line up a few good names including David Naughton, Olivia Hussey, David Warner and THE PEOPLE COURT's own Doug Llewelyn. How you can make a boring slasher with that cast is beyond me.",negative
"Steven buddy, you remember when you said this: <br /><br />""Try to find the path of least resistance and use it without harming others. Live with integrity and morality, not only with people but with all beings."" <br /><br />you have not been doing that, you have mortally wounded your fans and their morality with these ""films"" I wouldn't even bother if I didn't know you are so much better than this, I've seen the videos of you teaching, you are so much better than this why why brother why...<br /><br />steamroller productions has been steamrolled I promise bro i am not afraid of you I will tell you the truth to your face so we can fix it.<br /><br />well I like some others fell asleep 90% in, but to be fair i was tired and had a large meal just an hour before hand Sensai, what are you doing. 12 million? really? do you have any idea what we could have done with $12,000,000 It could have been in the theaters and a blockbuster hit, if you wanted we could have donated money from the huge profit to a homeless shelter or something. These post production people are ripping you off man the choreography was non existent, we can do better man, the eye blinking thing was from the men in black movie, i half expected will smith to appear or tommy lee Jones to tell your they were gills not eyelids.<br /><br />Seagal you are an Aikido master, why are you doing this to yourself, to us? when you came on the scene, you had such a fresh direct style, and it was obvious you are a teacher cause the way your moves were so clear and crisp, watching your first three movies i felt like you were teaching me something, now i feel like you are just being ripped off or something i feel like I need to save you buddy, this time you are the one who was killed and I'm gonna go and get revenge for you by helping you make the best movie ever. bro i know who you really are, i know the truth about the Nico movie. let's talk.<br /><br />contact me man i got some fresh ideas I am a nit picker, I swear you will not be disappointed with my attention to detail and we'll do it for the fans man, your fans deserve better, we're hanging on, but the strand is about to snap. I swear I will not let your movie out the door with a single mistake in it I'm still trying to figure out if that was the worst dubbing ever, or you have laryngitis, but i promise you i can do a better impression of your voice than the lame **** who didn't even try. I sure hope you kicked him in the nuts as his payment. i can come up with a story and a plot that can be matched to your avenging the death of your student/daughter/wife/dog/house plant niche and I promise you we will bring you back, I promise, also I want to go in the direction, that makes people think, if you let me in i promise we will make a movie that people will walk away and have to have a discussion about it, a serious thought provoking, perception altering experience.<br /><br />Steven Seagal This is my official in writing permission for IMDb to release my contact info to you for the purpose of resurrecting one of the best martial arts heroes I have ever seen also, for the record hes not Italian, hes Irish and Jew so you call it bad acting i call it terrific acting, because you have believed for 20 years that Seagal is Italian :) kinda changes your perception doesn't it.",negative
"A pointless cash-in with nothing to contribute except nastiness, this is a definite case of sloppy seconds for Robocop. Irvin Kershner's numbing, plot less and tired mess of a sequel is watchable and even mildly entertaining in a dubious, unpleasantly trashy way, but it has virtually none of the original's flair, emotion, intelligence or excitement. Instead we have just another empty spectacle of a blockbuster whose only reason to exist seems to be to nauseate the viewer with relentless violence, which is far more brainlessly gratuitous than anything in the original. Omni Consumer Products, who made the original Robocop cyborg, have turned into more of a totalitarian force than ever second time round, what with the suspicious Nazi-esquire banners, stormtrooper guards and tanks for hire at the end; as for the anonymous Old Man (Daniel O' Herlihy), he's less of a benevolent protector and more of a hideous Mr. Burns type, surrounding himself with moronic lackeys who genuinely believe that putting the brain of a murderous psychopath into the body of the all-new Robocop 2 is a good idea. Oh, and the first Robocop gets a look in somewhere amidst all of this mess, though you wonder what on Earth a fine actor like Peter Weller saw in the script. The droll Tom Noonan has nothing to work with as the villain, while Nancy Allen is badly wasted as Robocop's partner. There are some hilarious moments throughout; the opening 'Magnavolt' commercial, for instance, but this is a poor follow-up to the truly great original.",negative
"It's hard to say anything about a movie like this because there isn't enough words to give this magnificent, stylish and unique film the veneration it unquestionably deserves. They should make this the official and only true real Hamlet -movie because all the previous films out of the same immortal spectacle are being overshadowed by Kenneth Branagh's ""Hamlet"".<br /><br />It's a perfect, complete version of the play, potent, massive, earthshaking first-class masterpiece Shakespeare would have been proud of. They've packed over a dozen of world-famous top actors in the same film and everyone of them is having one of the greatest performances of their career. Every moving and charming sequence leaves behind a comprehensive sense of satisfaction.<br /><br />The cameras embrace gracefully the enchanting coulisses. Branagh is phenomenal in the leading role. His sharp, irresistible performance is the only one of it's kind and will be permanently part of the glorious movie history. Every second in this presentation is feast for the movie lover from beginning to the very end. Branagh's version of ""Hamlet"" is among the ten best motion pictures ever.",positive
"Here's what I knew about ""Atlantis"" before watching it:<br /><br />* - It's officially Disney's first animated sci-fi adventure. I'm not sure how accurate that is (I like to nitpick) but it made me curious first time I heard it described.<br /><br />* - The preview looked, for the most part, damn cool. Evidently, it was also ""too cryptic"" according to some critics after the fact.<br /><br />* - It apparently did SO badly that Disney said, ""Screw it, let's re-release 'Spy Kids'"".<br /><br />So, with all that said, how is the movie?<br /><br />Hella-cool.<br /><br />I'm a sucker for animated fantasy that involves stirring music and rampant special effects anyway, but ""Atlantis"" goes all out. It's a throwback to all the CGI eye-candy shots in ""Beauty and the Beast"" and ""Aladdin"", so much so that it's almost an effects animator's Best-Of Show. The characters maybe aren't that memorable (except, perhaps, for the ship's medical officer), and the plot's a little dull, but this isn't a movie you watch for the plot.<br /><br />Here's a controversy that bothers me. The ""failure"" (as in, it ""only"" took in, like, five-hundred-million or something; I know animators who'd kill to see fifteen bucks of that) of this movie compared to the popularity of ""Shrek"" and ""Monsters Inc."" has been seen as evidence of the death of traditional animation. I don't think that's true. How do you account for the ""South Park"" movie? What about ""Final Fantasy""? Really, the story and the artistry is everything, not the method. I don't know what Disney's comeback movie will be like, but I don't think they're out of the picture yet.",positive
"In 2151, in Broken Bow, Oklahoma, a farmer shoots the Klingon Klaang with his plasma rifle after the explosion of a methane store in his farm and the Klingon is sent to the Starfleet Hospital. The Vulcan ambassador Soval proposes to unplug the life support system and bring the corpse of Klaang to his warrior empire in planet Kronos with honor. However, Captain Jonathan Archer proposes to go with the Enterprise in her first voyage and bring back Klaang alive to his home planet. Jonathan invites Ensign Hoshi Sato and Dr. Phlox, who is treating Klaang, to complete his crew, and the Vulcan Sub-Commander T'Pol is assigned to participate in the dangerous first mission of Enterprise. When the equipment of the starship is shut-down, Klaang is kidnapped by Sulibans after a shooting in the hospital. After the autopsy of the Suliban killed in the shooting, Captain Archer is informed by Dr. Phlox that the alien was actually a mutant, altered in a sophisticated genetic engineering process. T'Pol modifies the sensors of the Enterprise to track the Suliban spacecraft until she reaches planet Riger X. They investigate and disclose that Klaang was a courier, bringing an important message about the Temporal Cold War from the Suliban Sarin to the leaders of the Klingons in Kronos.<br /><br />In spite of being a huge fan of Star Trek, I have not followed the episodes of ""Enterprise"" on cable television. I have decided to buy the DVD box of the First Season and this first episode surprised me. The adventure of the first Enterprise, Captain Jonathan Archer, the gorgeous T'Pol, Reed, Mayweather, Dr. Phlox, Hoshi and Trip is excellent, at least in this pilot. I have noted in IMDb that this episode is actually divides in two parts, but on DVD they are just one, therefore my review is valid for both. I did not like the music score theme, which I found very annoying, but this was an exception in this great show. My vote is nine.<br /><br />Title (Brazil): ""Broken Bow""",positive
"Jennifer Montgomery's ""Art for Teachers of Children"" is a stunning, disturbing masterpiece. Montgomery's gritty camerawork and cinematography coupled with the brilliantly unemotional performances she evokes from her cast heighten the sense of shocking, raw realism in this autobiographical story of a 14-year-old Jennifer's seduction of her married boarding-school guidance counselor. The scenes between the amazingly uncanny actress playing Jennifer (Caitlin Grace McDonnell) and Jennifer's mother (actually voiced by Ruth Montgomery) on the phone are some of the most intriguing and powerful I've ever seen captured on film. The lesson ultimately learned here? ""There's nothing more dangerous than a boring man who creates bad art."" Well, I would highly recommend this remarkable piece of ""Art"" for anyone interested in thought-provoking independent cinema.",positive
"Don't pick this one. ****Spoiler Alert***** The plot of this aggravatingly bad movie is four friends are talked into taking the shuttle from the airport by a very zealous driver. On the shuttle with them is a rather milquetoast looking business type. <br /><br />Shortly into their trip the driver of the shuttle takes an off-ramp and some lunatic driver tries to run them off the road. The end result is they get a flat tire. The driver gets one of the people on the shuttle to help change the tire and the jack slips and the guys fingers are crushed between the tire and the shuttle. It's at this point that the driver reveals himself to be a kidnapper and he has taken all the people hostage. <br /><br />Now the movie gets extremely slow and tedious, as the characters do one lame thing after another. One of the men is killed trying to escape -- even that lacks any suspense. Finally it is revealed that the milquetoast business guy is in cahoots with the driver when milquetoast guy kills the other male friend by slitting his throat. <br /><br />There are a couple of attempts to escape by the women. Milquetoast is beaten over the head with a tire iron -- yet he survives. <br /><br />The driver is also beaten and somehow survived a head on collision with a fence at high speed while kneeling next to the steering wheel. Somehow he didn't go through the window or even get seriously injured with a collision with windshield. Yet the woman driving the shuttle is knocked unconscious -- yet she had a steering wheel to protect her and he had nothing between him and the windshield.<br /><br />He is eventually able to subdue the women and get them to an underground garage that is a front for human trafficking. One of the women is killed. The other one stabs the driver in the leg with a good sized piece of broken mirror and shoots/grazes him in the head, yet he is able (in what should be a severely weakened state -- severe blood loss, two head injuries and a large leg gash) to drag her out of the shuttle, drag her to a large crate, throw her in and get it locked, all the while with her fiercely fighting him.<br /><br />Now some people admire the message of the movie about human trafficking and how it is going on today. This is a serious problem. But, making an extremely boring movie about the topic does not entitle it to a higher rating.",negative
