forever	negative:-7.758990432991004	positive:-7.758990432991004
intrigue	negative:-8.714009194360644	positive:-8.53168763756669
exciting	negative:-7.490989111794952	positive:-7.490989111794952
impressed	negative:-8.377832597061614	positive:-7.758793388655391
sexually	negative:-9.630102784785171	positive:-9.224637676677007
90s	negative:-9.630135644392501	positive:-8.936988463832558
era.	negative:-10.323184242891017	positive:-9.630037062331072
Roy	negative:-8.714140600405512	positive:-8.020993419845567
periods.	negative:-10.323184242891017	positive:-9.630037062331072
repulsive	negative:-8.531589071699969	positive:-9.63020136036808
genuine	negative:-8.126682375089883	positive:-7.551318230186322
Mohicans	negative:-10.323184242891017	positive:-9.630037062331072
scene.	negative:-9.63020136036808	positive:-8.531589071699969
remarkable	negative:-8.53211464409324	positive:-7.433502355425129
Rob	negative:-9.224670536284338	positive:-9.224670536284338
taste	negative:-8.126748050064458	positive:-7.433600869504513
intriguing	negative:-8.126616695801824	positive:-7.684783943522785
storyline.	negative:-9.224637676677007	positive:-9.630102784785171
political	negative:-8.021321859432058	positive:-7.615856751323893
context	negative:-8.531884740159228	positive:-7.925748936588912
represented	negative:-9.22470339481195	positive:-8.937021322360168
whatsoever	negative:-7.1460173014280475	positive:-8.532311662547938
behaved.	negative:-10.323184242891017	positive:-9.630037062331072
complicated	negative:-9.630398482387248	positive:-7.8386390131591925
edge	negative:-8.377832597061614	positive:-7.758793388655391
Last	negative:-8.937152745674855	positive:-8.377536957739432
vulgarity	negative:-10.323184242891017	positive:-9.630037062331072
mid	negative:-10.32331568348006	positive:-8.531556214252005
highlight	negative:-8.244071270295786	positive:-8.714074899541522
spoke	negative:-8.531654783357242	positive:-8.937119891465406
psychology	negative:-8.713910628493924	positive:-9.224736252259914
peoples	negative:-9.630168502920114	positive:-8.71387777104596
Kentucky	negative:-10.323217104657997	positive:-9.224604815989887
acquaintance	negative:-9.630069924098052	positive:-9.630069924098052
loyalties	negative:-10.323217104657997	positive:-9.224604815989887
sentiments	negative:-9.224670536284338	positive:-9.224670536284338
divided	negative:-9.22470339481195	positive:-8.937021322360168
husband	negative:-7.328634313142655	positive:-7.379927607530206
states	negative:-9.224736252259914	positive:-8.713910628493924
foraging	negative:-10.323184242891017	positive:-9.630037062331072
gifted	negative:-10.323282824952447	positive:-8.713844912518347
seriously	negative:-6.992555880674602	positive:-7.189266174920657
Confederacy	negative:-10.323184242891017	positive:-9.630037062331072
Sesech	negative:-10.323184242891017	positive:-9.630037062331072
Eastern	negative:-8.713943484862313	positive:-8.937087036176523
affected	negative:-9.224736252259914	positive:-8.713910628493924
Union	negative:-9.630267072025351	positive:-8.24397271090546
study	negative:-8.244268359939364	positive:-7.925814628820829
portrayal	negative:-7.926110190472214	positive:-7.490792119214369
Chris	negative:-8.126616695801824	positive:-7.684783943522785
upon	negative:-7.106081409917807	positive:-6.859221331986282
Captain	negative:-9.224834818126634	positive:-8.24400556511491
border	negative:-9.22470339481195	positive:-8.937021322360168
farm	negative:-8.531786193719137	positive:-8.244104121267357
enlisted	negative:-10.323184242891017	positive:-9.630037062331072
guts	negative:-8.244136971159776	positive:-8.377668363784299
Civil	negative:-9.224769108628303	positive:-8.531621928068358
philosophically	negative:-10.323184242891017	positive:-9.630037062331072
crusade	negative:-9.630037062331072	positive:-10.323184242891017
Pentecostal	negative:-9.630037062331072	positive:-10.323184242891017
regrettable	negative:-9.224604815989887	positive:-10.323217104657997
letdown.	negative:-9.630037062331072	positive:-10.323184242891017
ranges	negative:-9.630037062331072	positive:-10.323184242891017
Hangman	negative:-9.630037062331072	positive:-10.323184242891017
veers	negative:-9.630069924098052	positive:-9.630069924098052
genuinely	negative:-8.531753342747567	positive:-8.377602662920308
readers	negative:-9.224637676677007	positive:-9.630102784785171
decided	negative:-7.616119425346943	positive:-7.433797868552988
treatise	negative:-9.224604815989887	positive:-10.323217104657997
mainstream	negative:-8.377668363784299	positive:-8.244136971159776
virtue	negative:-8.936988463832558	positive:-9.630135644392501
wasted	negative:-6.827891848166837	positive:-8.378489260578004
aforementioned	negative:-8.243939855616578	positive:-10.323381397296414
tact	negative:-9.630037062331072	positive:-10.323184242891017
screening.	negative:-9.630037062331072	positive:-10.323184242891017
annoying.	negative:-8.936955604225226	positive:-10.323249965345116
realized	negative:-7.684783943522785	positive:-8.126616695801824
considering	negative:-7.68475110226102	positive:-8.244366890196442
tone	negative:-7.684816783706036	positive:-8.021289020327249
non-Christian	negative:-9.630037062331072	positive:-10.323184242891017
Rapture	negative:-9.630069924098052	positive:-9.630069924098052
create	negative:-7.433929179694927	positive:-7.379861958424652
suggested	negative:-8.937021322360168	positive:-9.22470339481195
storyline	negative:-7.146214281074121	positive:-7.839361461634066
conservative	negative:-9.224769108628303	positive:-8.531621928068358
note	negative:-7.759088940600797	positive:-7.551449575822552
evangelistic	negative:-9.630037062331072	positive:-10.323184242891017
Visitation	negative:-9.630037062331072	positive:-10.323184242891017
Curse	negative:-8.53168763756669	positive:-8.714009194360644
embarrassing	negative:-7.758629155378076	positive:-9.630431332279667
Peretti-inspired	negative:-9.630037062331072	positive:-10.323184242891017
seriously.	negative:-9.630037062331072	positive:-10.323184242891017
filmmaker	negative:-8.37763551389188	positive:-8.37763551389188
consider	negative:-7.839197314623636	positive:-7.379664985245196
passable	negative:-9.630069924098052	positive:-9.630069924098052
midway	negative:-9.224637676677007	positive:-9.630102784785171
manned	negative:-9.224637676677007	positive:-9.630102784785171
Champion	negative:-9.630037062331072	positive:-10.323184242891017
personalities	negative:-9.224801963917187	positive:-8.377504103529983
evangelicals	negative:-9.630037062331072	positive:-10.323184242891017
abductions	negative:-9.224604815989887	positive:-10.323217104657997
preachy	negative:-9.630069924098052	positive:-9.630069924098052
contrast	negative:-8.244136971159776	positive:-8.377668363784299
Sadly	negative:-8.377569810869517	positive:-8.714042047490729
Peretti	negative:-9.630037062331072	positive:-10.323184242891017
fair	negative:-7.551252550898262	positive:-8.37793112408273
Rebecca	negative:-9.224637676677007	positive:-9.630102784785171
Streets	negative:-9.22470339481195	positive:-8.937021322360168
flawed	negative:-8.377569810869517	positive:-8.714042047490729
Rent	negative:-8.937054179808134	positive:-8.937054179808134
From	negative:-7.105622047111554	positive:-7.43412611408359
sledgehammer	negative:-9.630037062331072	positive:-10.323184242891017
orchestrated	negative:-9.630037062331072	positive:-10.323184242891017
one-dimensional	negative:-8.937021322360168	positive:-9.22470339481195
aisle	negative:-9.630037062331072	positive:-10.323184242891017
Christian	negative:-8.37763551389188	positive:-8.37763551389188
faith	negative:-8.937284151719721	positive:-7.925683240041241
endgame	negative:-9.630037062331072	positive:-10.323184242891017
spearheaded	negative:-9.630037062331072	positive:-10.323184242891017
lower-budget	negative:-9.630037062331072	positive:-10.323184242891017
Apostle	negative:-9.630037062331072	positive:-10.323184242891017
Unidentified	negative:-9.630037062331072	positive:-10.323184242891017
UFO	negative:-9.224604815989887	positive:-10.323217104657997
provocative	negative:-9.630037062331072	positive:-10.323184242891017
lacking	negative:-7.758694851925745	positive:-8.937349848267392
heavy-handed	negative:-9.630037062331072	positive:-10.323184242891017
vocal	negative:-9.224736252259914	positive:-8.713910628493924
St.	negative:-9.224670536284338	positive:-9.224670536284338
sounding	negative:-8.531654783357242	positive:-8.937119891465406
capably	negative:-9.630037062331072	positive:-10.323184242891017
applaud	negative:-9.630102784785171	positive:-9.224637676677007
Duvall	negative:-8.937054179808134	positive:-8.937054179808134
unbelievable	negative:-7.615791072035833	positive:-8.244399731458207
Mercy	negative:-9.630069924098052	positive:-9.630069924098052
Nevertheless	negative:-8.714107750513092	positive:-8.126321085610973
store	negative:-7.0663356934711965	positive:-7.616382030390469
screening	negative:-8.937152745674855	positive:-8.377536957739432
oppressive	negative:-9.630037062331072	positive:-10.323184242891017
supporting	negative:-7.434290196453308	positive:-6.923464572687317
slick	negative:-8.937119891465406	positive:-8.531654783357242
.-	negative:-9.630037062331072	positive:-10.323184242891017
irreverent	negative:-9.630037062331072	positive:-10.323184242891017
Humberfloob	negative:-9.630037062331072	positive:-10.323184242891017
Dissection	negative:-9.630037062331072	positive:-10.323184242891017
slices	negative:-9.630069924098052	positive:-9.630069924098052
cause	negative:-7.27954869405257	positive:-8.126846554439775
filmmakers	negative:-7.105490761828445	positive:-7.6853092570813875
milk	negative:-9.22470339481195	positive:-8.937021322360168
la	negative:-8.531621928068358	positive:-9.224769108628303
Hat	negative:-9.224604815989887	positive:-10.323217104657997
wet	negative:-8.713976340151197	positive:-8.713976340151197
lone	negative:-9.630037062331072	positive:-10.323184242891017
chopping	negative:-9.630037062331072	positive:-10.323184242891017
date	negative:-8.12655101219971	positive:-7.838868939747931
disgusting	negative:-7.838704711864952	positive:-8.937317000533062
ho	negative:-9.630037062331072	positive:-10.323184242891017
babysit	negative:-9.630037062331072	positive:-10.323184242891017
Thing	negative:-8.714009194360644	positive:-8.53168763756669
suddenly	negative:-7.433568032556376	positive:-8.244498248772706
Cat	negative:-9.224637676677007	positive:-9.630102784785171
Meyers	negative:-9.630069924098052	positive:-9.630069924098052
brings	negative:-7.926405664792721	positive:-7.06620439956961
Cat.	negative:-9.630037062331072	positive:-10.323184242891017
`	negative:-8.244169819973116	positive:-8.244169819973116
Quinn	negative:-9.224736252259914	positive:-8.713910628493924
Save	negative:-8.936955604225226	positive:-10.323249965345116
Mother	negative:-9.63020136036808	positive:-8.531589071699969
Powers	negative:-8.71387777104596	positive:-9.630168502920114
Dakota	negative:-9.224604815989887	positive:-10.323217104657997
Lawrence	negative:-8.531786193719137	positive:-8.244104121267357
Fanning	negative:-9.224604815989887	positive:-10.323217104657997
parent	negative:-8.53168763756669	positive:-8.714009194360644
crude.	negative:-9.630037062331072	positive:-10.323184242891017
Miranda	negative:-8.937021322360168	positive:-9.22470339481195
spiral	negative:-9.630102784785171	positive:-9.224637676677007
Austin	negative:-8.713943484862313	positive:-8.937087036176523
warn	negative:-8.244071270295786	positive:-8.714074899541522
IS	negative:-7.615758230774069	positive:-8.377898282820965
surprisingly	negative:-7.759088940600797	positive:-7.551449575822552
bland.	negative:-9.630037062331072	positive:-10.323184242891017
hippie	negative:-9.224637676677007	positive:-9.630102784785171
locked	negative:-8.531621928068358	positive:-9.224769108628303
Theodore	negative:-8.937021322360168	positive:-9.22470339481195
mom	negative:-8.021059116393236	positive:-8.377734060331969
whack	negative:-8.936988463832558	positive:-9.630135644392501
sick.	negative:-9.224604815989887	positive:-10.323217104657997
imagining	negative:-9.224670536284338	positive:-9.224670536284338
control	negative:-8.126748050064458	positive:-7.433600869504513
Breslin	negative:-9.224604815989887	positive:-10.323217104657997
Possibly	negative:-9.630069924098052	positive:-9.630069924098052
sour	negative:-9.224670536284338	positive:-9.224670536284338
Mom	negative:-9.224670536284338	positive:-9.224670536284338
trouble-making	negative:-9.630037062331072	positive:-10.323184242891017
Ritter	negative:-9.224637676677007	positive:-9.630102784785171
tail	negative:-8.937021322360168	positive:-9.22470339481195
C-SPAN	negative:-9.630037062331072	positive:-10.323184242891017
Saying	negative:-8.936988463832558	positive:-9.630135644392501
Aortic	negative:-9.630037062331072	positive:-10.323184242891017
Conrad	negative:-9.630069924098052	positive:-9.630069924098052
grave.	negative:-9.630037062331072	positive:-10.323184242891017
testicles	negative:-9.630069924098052	positive:-9.630069924098052
collar	negative:-9.630037062331072	positive:-10.323184242891017
rabid	negative:-9.224604815989887	positive:-10.323217104657997
tweaked	negative:-9.630037062331072	positive:-10.323184242891017
Curiousity	negative:-9.630037062331072	positive:-10.323184242891017
tame.	negative:-9.630069924098052	positive:-9.630069924098052
court	negative:-8.937119891465406	positive:-8.531654783357242
sheriff	negative:-8.244038418244994	positive:-8.93718559880494
$	negative:-6.8280559466919595	positive:-7.839656858370439
universe	negative:-8.714009194360644	positive:-8.53168763756669
crate	negative:-9.224637676677007	positive:-9.630102784785171
key	negative:-7.92588031673756	positive:-8.021190496541886
how.	negative:-9.630037062331072	positive:-10.323184242891017
Taiwanese	negative:-9.630037062331072	positive:-10.323184242891017
cold	negative:-8.12655101219971	positive:-7.838868939747931
improvises	negative:-9.630037062331072	positive:-10.323184242891017
accident	negative:-8.531983276888873	positive:-7.68468541650167
pinata	negative:-9.630037062331072	positive:-10.323184242891017
rule	negative:-8.937119891465406	positive:-8.531654783357242
stop	negative:-6.957234860621137	positive:-7.616480489505401
sun	negative:-8.531621928068358	positive:-9.224769108628303
slimey	negative:-9.630037062331072	positive:-10.323184242891017
Universal	negative:-8.937119891465406	positive:-8.531654783357242
7.00	negative:-9.630037062331072	positive:-10.323184242891017
cow	negative:-8.937021322360168	positive:-9.22470339481195
Kwan	negative:-9.630037062331072	positive:-10.323184242891017
Seuss	negative:-9.224604815989887	positive:-10.323217104657997
lame	negative:-6.74111020157319	positive:-7.926733867230929
Infomercial	negative:-9.630037062331072	positive:-10.323184242891017
trashing	negative:-9.630069924098052	positive:-9.630069924098052
Sean	negative:-8.02109196304863	positive:-8.244235514362838
Dr.	negative:-8.126748050064458	positive:-7.433600869504513
Sally	negative:-8.53168763756669	positive:-8.714009194360644
fish	negative:-8.126288234639404	positive:-8.937218450855731
disguise	negative:-9.630135644392501	positive:-8.936988463832558
activist	negative:-8.936988463832558	positive:-9.630135644392501
Preston	negative:-9.630102784785171	positive:-9.224637676677007
off.	negative:-8.531589071699969	positive:-9.63020136036808
Hayes	negative:-9.630102784785171	positive:-9.224637676677007
asleep	negative:-7.9255846871264595	positive:-10.32347995992483
posing	negative:-8.713910628493924	positive:-9.224736252259914
Spencer	negative:-9.224604815989887	positive:-10.323217104657997
loosely	negative:-8.244038418244994	positive:-8.93718559880494
wind	negative:-8.937152745674855	positive:-8.377536957739432
Sosuke	negative:-10.323184242891017	positive:-9.630037062331072
red	negative:-7.925748936588912	positive:-8.531884740159228
recall	negative:-8.531720490696776	positive:-8.531720490696776
Ghibli	negative:-10.323184242891017	positive:-9.630037062331072
mermaid	negative:-10.323184242891017	positive:-9.630037062331072
miss	negative:-7.684980968447075	positive:-7.615988096960123
reach	negative:-7.759023269939141	positive:-7.68491529778542
evoked	negative:-10.323184242891017	positive:-9.630037062331072
Totoro	negative:-10.323184242891017	positive:-9.630037062331072
grown	negative:-8.377602662920308	positive:-8.531753342747567
Studio	negative:-9.630135644392501	positive:-8.936988463832558
waves	negative:-8.937087036176523	positive:-8.713943484862313
boat	negative:-8.531786193719137	positive:-8.244104121267357
simple	negative:-7.329552948377861	positive:-6.475137620221794
Riisa	negative:-10.323184242891017	positive:-9.630037062331072
Castle.	negative:-10.323184242891017	positive:-9.630037062331072
witch	negative:-8.531654783357242	positive:-8.937119891465406
infusing	negative:-10.323184242891017	positive:-9.630037062331072
powerful	negative:-9.225458843107884	positive:-7.0282342657716645
catchy	negative:-10.32331568348006	positive:-8.531556214252005
puts	negative:-8.126715213116322	positive:-7.490726446396325
animating	negative:-10.323184242891017	positive:-9.630037062331072
Nausicaa	negative:-10.323184242891017	positive:-9.630037062331072
Ponyo	negative:-10.323184242891017	positive:-9.630037062331072
Moving	negative:-10.323217104657997	positive:-9.224604815989887
remembers	negative:-9.224637676677007	positive:-9.630102784785171
inspired	negative:-8.021289020327249	positive:-7.684816783706036
wheelchair	negative:-9.630102784785171	positive:-9.224637676677007
Howl	negative:-10.323217104657997	positive:-9.224604815989887
credits	negative:-7.0663028716118355	positive:-7.685342080018059
rain	negative:-9.224736252259914	positive:-8.713910628493924
touch	negative:-8.532147483198049	positive:-7.379467973259663
Miyazaki	negative:-9.630069924098052	positive:-9.630069924098052
OUT	negative:-8.936988463832558	positive:-9.630135644392501
pan	negative:-8.936988463832558	positive:-9.630135644392501
nobody	negative:-7.925913159077909	positive:-7.925913159077909
horrific	negative:-8.713976340151197	positive:-8.713976340151197
co	negative:-9.224637676677007	positive:-9.630102784785171
worthy	negative:-7.925847473318557	positive:-8.126518168780708
Vegas	negative:-8.937021322360168	positive:-9.22470339481195
MEANT	negative:-9.630037062331072	positive:-10.323184242891017
epitome	negative:-8.936955604225226	positive:-10.323249965345116
SUCCESSFUL.	negative:-9.630037062331072	positive:-10.323184242891017
SAVE	negative:-9.630037062331072	positive:-10.323184242891017
cash	negative:-7.925748936588912	positive:-8.531884740159228
quick	negative:-8.12648532428298	positive:-8.021124808625153
BAD	negative:-8.531589071699969	positive:-9.63020136036808
PLOT	negative:-9.630037062331072	positive:-10.323184242891017
cringe	negative:-8.377536957739432	positive:-8.937152745674855
GOT	negative:-9.224604815989887	positive:-10.323217104657997
WRONG	negative:-8.531589071699969	positive:-9.63020136036808
ARE	negative:-8.53168763756669	positive:-8.714009194360644
ruined	negative:-8.126321085610973	positive:-8.714107750513092
mon	negative:-9.630037062331072	positive:-10.323184242891017
COME	negative:-9.630037062331072	positive:-10.323184242891017
ALL	negative:-8.531753342747567	positive:-8.377602662920308
YOU	negative:-8.244136971159776	positive:-8.377668363784299
GUYS	negative:-9.630037062331072	positive:-10.323184242891017
doubt	negative:-7.0665654163279905	positive:-7.233619500991156
CRAP	negative:-9.630037062331072	positive:-10.323184242891017
unfair	negative:-9.630102784785171	positive:-9.224637676677007
flaws	negative:-8.244334047856094	positive:-7.758826232074394
erased	negative:-9.630102784785171	positive:-9.224637676677007
raise	negative:-8.126321085610973	positive:-8.714107750513092
critic	negative:-8.531621928068358	positive:-9.224769108628303
highlighted	negative:-9.224670536284338	positive:-9.224670536284338
Hiralal	negative:-10.323184242891017	positive:-9.630037062331072
reviews	negative:-7.233521054800124	positive:-7.1890692922292905
achievement	negative:-9.63020136036808	positive:-8.531589071699969
complaining	negative:-8.531654783357242	positive:-8.937119891465406
comment	negative:-7.433929179694927	positive:-7.379861958424652
ourselves.	negative:-9.630102784785171	positive:-9.224637676677007
complained	negative:-9.630332779364885	positive:-8.020894866930785
congratulate	negative:-9.630069924098052	positive:-9.630069924098052
suggests	negative:-8.937251301827303	positive:-8.020960569953147
siblings	negative:-9.224736252259914	positive:-8.713910628493924
Mahatma	negative:-10.323184242891017	positive:-9.630037062331072
knowledge	negative:-8.531983276888873	positive:-7.68468541650167
stick	negative:-7.551252550898262	positive:-8.37793112408273
Enjoy	negative:-10.323282824952447	positive:-8.713844912518347
yawner	negative:-9.630037062331072	positive:-10.323184242891017
horrifically	negative:-9.630037062331072	positive:-10.323184242891017
aka	negative:-8.377602662920308	positive:-8.531753342747567
songwriting	negative:-9.630037062331072	positive:-10.323184242891017
stereotypical	negative:-8.020960569953147	positive:-8.937251301827303
stereotypically	negative:-8.713844912518347	positive:-10.323282824952447
Up	negative:-8.713943484862313	positive:-8.937087036176523
missed.	negative:-9.630037062331072	positive:-10.323184242891017
sell	negative:-8.37763551389188	positive:-8.37763551389188
badly	negative:-6.890313733105946	positive:-8.532541468363037
calls	negative:-7.758957594964566	positive:-7.8390003026381025
pop	negative:-8.020960569953147	positive:-8.937251301827303
heavens	negative:-9.224637676677007	positive:-9.630102784785171
drive	negative:-8.531950432391145	positive:-7.758760544157663
Didi	negative:-9.630037062331072	positive:-10.323184242891017
Yep	negative:-9.630037062331072	positive:-10.323184242891017
engaged	negative:-9.22470339481195	positive:-8.937021322360168
F.	negative:-9.630135644392501	positive:-8.936988463832558
GFT	negative:-9.630069924098052	positive:-9.630069924098052
flop	negative:-8.713844912518347	positive:-10.323282824952447
Boone	negative:-9.630102784785171	positive:-9.224637676677007
acted	negative:-7.92604451765417	positive:-7.6158895893503304
hops	negative:-9.630037062331072	positive:-10.323184242891017
profoundly	negative:-9.630135644392501	positive:-8.936988463832558
ended	negative:-7.279712846452027	positive:-7.68517795456019
recording	negative:-8.243939855616578	positive:-10.323381397296414
Needless	negative:-8.71387777104596	positive:-9.630168502920114
Amazon	negative:-8.714009194360644	positive:-8.53168763756669
yuppie-wannabe	negative:-9.630037062331072	positive:-10.323184242891017
thinking	negative:-6.741602303349766	positive:-7.067024703784394
Life	negative:-8.377766906987361	positive:-7.925781783244304
Conn	negative:-9.630037062331072	positive:-10.323184242891017
Gary	negative:-8.37763551389188	positive:-8.37763551389188
rolled.	negative:-9.630037062331072	positive:-10.323184242891017
drives	negative:-8.937152745674855	positive:-8.377536957739432
Debbie	negative:-9.224637676677007	positive:-9.630102784785171
thinks	negative:-7.379599318895893	positive:-8.021453205068287
Light	negative:-8.937021322360168	positive:-9.22470339481195
cult-movie-bad	negative:-9.630037062331072	positive:-10.323184242891017
exposition	negative:-8.936988463832558	positive:-9.630135644392501
unmitigated	negative:-9.630037062331072	positive:-10.323184242891017
dumps	negative:-9.630069924098052	positive:-9.630069924098052
spare	negative:-8.531589071699969	positive:-9.63020136036808
nifty	negative:-9.22470339481195	positive:-8.937021322360168
monster	negative:-7.146214281074121	positive:-7.839361461634066
tune	negative:-8.937152745674855	positive:-8.377536957739432
goofy-homely-vulnerable	negative:-9.630037062331072	positive:-10.323184242891017
embarrassed.	negative:-9.630037062331072	positive:-10.323184242891017
blonde	negative:-8.020993419845567	positive:-8.714140600405512
Reviewer	negative:-9.630069924098052	positive:-9.630069924098052
Zaslow	negative:-9.630037062331072	positive:-10.323184242891017
theatre	negative:-8.244334047856094	positive:-7.758826232074394
Mishima	negative:-10.323184242891017	positive:-9.630037062331072
Chapters	negative:-10.323184242891017	positive:-9.630037062331072
Travis	negative:-9.630168502920114	positive:-8.71387777104596
resemblance	negative:-8.714042047490729	positive:-8.377569810869517
information	negative:-7.838967463533294	positive:-7.838967463533294
Taxi	negative:-10.323249965345116	positive:-8.936955604225226
lonely	negative:-8.714042047490729	positive:-8.377569810869517
realize	negative:-7.146476860259665	positive:-7.32879841705362
surrounding	negative:-8.531654783357242	positive:-8.937119891465406
destroy	negative:-8.244169819973116	positive:-8.244169819973116
Yukio	negative:-10.323184242891017	positive:-9.630037062331072
searching	negative:-9.630168502920114	positive:-8.71387777104596
fall	negative:-7.685079466354074	positive:-7.433765038073168
art-house	negative:-9.224670536284338	positive:-9.224670536284338
Four	negative:-9.630168502920114	positive:-8.71387777104596
celebrated	negative:-9.630135644392501	positive:-8.936988463832558
personality	negative:-8.377799752563886	positive:-7.838803251831199
Bickle	negative:-10.323184242891017	positive:-9.630037062331072
universe.	negative:-10.323184242891017	positive:-9.630037062331072
Schrader	negative:-10.323184242891017	positive:-9.630037062331072
writer	negative:-6.923398942970158	positive:-7.552007602392532
bears	negative:-8.937119891465406	positive:-8.531654783357242
novels	negative:-9.630267072025351	positive:-8.24397271090546
prove	negative:-7.838803251831199	positive:-8.377799752563886
Driver	negative:-10.323217104657997	positive:-9.224604815989887
provides	negative:-8.714206296953181	positive:-7.838737559599282
stinker	negative:-8.377438391872712	positive:-10.323348540928025
hero.	negative:-9.630037062331072	positive:-10.323184242891017
dream	negative:-7.61618508307324	positive:-7.328503010621459
steer	negative:-8.713844912518347	positive:-10.323282824952447
Octopus	negative:-9.630069924098052	positive:-9.630069924098052
sees	negative:-7.839427112894595	positive:-7.066237224661113
unconvincingly	negative:-9.224604815989887	positive:-10.323217104657997
fans	negative:-6.82900718747679	positive:-6.611942682238963
illusion	negative:-9.224604815989887	positive:-10.323217104657997
creature-feature	negative:-9.630037062331072	positive:-10.323184242891017
ropey-but-reasonably-enjoyable	negative:-9.630037062331072	positive:-10.323184242891017
octopus	negative:-9.630102784785171	positive:-9.224637676677007
Boaz	negative:-9.630037062331072	positive:-10.323184242891017
Bruce	negative:-8.377865440480617	positive:-7.684718259920672
advised	negative:-9.224604815989887	positive:-10.323217104657997
no-one	negative:-8.713910628493924	positive:-9.224736252259914
talent	negative:-6.923661435999193	positive:-7.146804987313403
capital	negative:-8.71387777104596	positive:-9.630168502920114
gut-bustingly	negative:-9.630037062331072	positive:-10.323184242891017
gist	negative:-9.630037062331072	positive:-10.323184242891017
garbage	negative:-6.797973238066433	positive:-8.938039401562705
Statue	negative:-9.630102784785171	positive:-9.224637676677007
rip-off	negative:-8.12625538258861	positive:-9.224867671256721
fake-looking	negative:-9.630037062331072	positive:-10.323184242891017
shots	negative:-6.541226752756696	positive:-7.029579520670628
hokey	negative:-8.531589071699969	positive:-9.63020136036808
STV	negative:-9.630037062331072	positive:-10.323184242891017
mentioning	negative:-8.713976340151197	positive:-8.713976340151197
giant	negative:-7.68468541650167	positive:-8.531983276888873
lives.	negative:-9.224670536284338	positive:-9.224670536284338
describing	negative:-8.377536957739432	positive:-8.937152745674855
Davidson	negative:-9.630037062331072	positive:-10.323184242891017
Spielberg	negative:-8.377569810869517	positive:-8.714042047490729
tunnel	negative:-9.630069924098052	positive:-9.630069924098052
overuse	negative:-8.936955604225226	positive:-10.323249965345116
normal	negative:-8.244432571641457	positive:-7.551285391081513
Mr.Spielberg	negative:-9.630037062331072	positive:-10.323184242891017
explosions	negative:-8.244038418244994	positive:-8.93718559880494
derivative	negative:-9.224637676677007	positive:-9.630102784785171
1/10000th	negative:-9.630037062331072	positive:-10.323184242891017
cop	negative:-7.490824954006118	positive:-7.839131648274333
incredibly	negative:-7.188708239922018	positive:-7.926307183052797
B-movie	negative:-7.925683240041241	positive:-8.937284151719721
imitations	negative:-8.936955604225226	positive:-10.323249965345116
mayor	negative:-8.936955604225226	positive:-10.323249965345116
fraction	negative:-9.224637676677007	positive:-9.630102784785171
Yossi	negative:-9.630037062331072	positive:-10.323184242891017
substitute	negative:-9.224604815989887	positive:-10.323217104657997
behold	negative:-9.224637676677007	positive:-9.630102784785171
stands	negative:-7.685013802160735	positive:-7.551482409536212
collapse	negative:-9.630102784785171	positive:-9.224637676677007
skilled	negative:-9.224637676677007	positive:-9.630102784785171
believes	negative:-8.377832597061614	positive:-7.758793388655391
quit	negative:-9.224670536284338	positive:-9.224670536284338
Island	negative:-9.224736252259914	positive:-8.713910628493924
involve	negative:-9.630135644392501	positive:-8.936988463832558
Sofia	negative:-9.630069924098052	positive:-9.630069924098052
smithereens	negative:-9.630037062331072	positive:-10.323184242891017
Sometimes	negative:-8.531786193719137	positive:-8.244104121267357
technically	negative:-9.630168502920114	positive:-8.71387777104596
Shark	negative:-9.224604815989887	positive:-10.323217104657997
amongst	negative:-8.377504103529983	positive:-9.224801963917187
Wein	negative:-9.630037062331072	positive:-10.323184242891017
trash	negative:-7.433535194529939	positive:-8.37799680337079
surviving	negative:-8.531720490696776	positive:-8.531720490696776
estimate	negative:-9.630037062331072	positive:-10.323184242891017
attacks	negative:-8.53168763756669	positive:-8.714009194360644
hands	negative:-7.2797784998676685	positive:-7.55171221535131
Amity	negative:-9.630037062331072	positive:-10.323184242891017
tentacles	negative:-9.630037062331072	positive:-10.323184242891017
worried	negative:-8.937054179808134	positive:-8.937054179808134
guaranteed	negative:-9.224670536284338	positive:-9.224670536284338
rubber	negative:-7.838606162187622	positive:-10.323512811975622
Bulgaria	negative:-9.224604815989887	positive:-10.323217104657997
celebrations	negative:-9.630037062331072	positive:-10.323184242891017
Liberty	negative:-9.630102784785171	positive:-9.224637676677007
actively	negative:-9.630102784785171	positive:-9.224637676677007
hero	negative:-7.105556406624478	positive:-7.5518435092528975
effects.	negative:-9.224604815989887	positive:-10.323217104657997
Jaws	negative:-8.12625538258861	positive:-9.224867671256721
trapping	negative:-9.630037062331072	positive:-10.323184242891017
rubbish	negative:-7.490496557562984	positive:-9.630562721059254
master	negative:-8.244432571641457	positive:-7.551285391081513
thousand	negative:-8.244038418244994	positive:-8.93718559880494
despite	negative:-6.992654307486145	positive:-7.066762279639867
sides	negative:-8.531786193719137	positive:-8.244104121267357
secrets	negative:-8.714107750513092	positive:-8.126321085610973
cinema-photography	negative:-10.323184242891017	positive:-9.630037062331072
sparkers	negative:-10.323184242891017	positive:-9.630037062331072
fuzzy	negative:-9.630102784785171	positive:-9.224637676677007
affections	negative:-9.630069924098052	positive:-9.630069924098052
helps	negative:-8.532048962648224	positive:-7.551219709636498
parade	negative:-8.936988463832558	positive:-9.630135644392501
particular	negative:-7.434093294378636	positive:-7.146411221926855
