text	label	label_id	graph
dietary excesses in animal protein and/or influence have been implicated as risk factors in condition.	cause	1	(u_2 / excess  :compound (u_1 / dietary)  :nmod (u_5 / protein  :case (u_3 / in)  :compound (u_4 / animal)  :conj (u_9 / influence  :cc (u_6 / and)  :cc (u_8 / or  :punct (u_7 / SLASH))))  :nsubjCOLONpass-of (u_12 / implicate  :aux (u_10 / have)  :auxCOLONpass (u_11 / be)  :obl (u_15 / factor  :case (u_13 / as)  :compound (u_14 / risk)  :nmod (u_17 / condition  :case (u_16 / in)))  :punct (u_18 / PERIOD)  :root-of (u_0 / root)))
many reports have indicated that luteolin, a flavone found in influence, has preventive and therapeutic value for condition including ad.	not	0	(u_2 / report  :amod (u_1 / many)  :nsubj-of (u_4 / indicate  :aux (u_3 / have)  :ccomp (u_14 / have  :mark (u_5 / that)  :nsubj (u_6 / luteolin  :appos (u_9 / flavone  :punct (u_7 / COMMA)  :det (u_8 / a)  :acl (u_10 / find  :obl (u_12 / influence  :case (u_11 / in))))  :punct (u_13 / COMMA))  :obj (u_18 / value  :amod (u_15 / preventive  :conj (u_17 / therapeutic  :cc (u_16 / and)))  :nmod (u_20 / condition  :case (u_19 / for)  :nmod (u_22 / ad  :case (u_21 / include)))))  :punct (u_23 / PERIOD)  :root-of (u_0 / root)))
high levels of consumption (>92 times/month) of fermented foods such as doenjang, chungkookjang, kimchi, fermented seafood, makgeolli, and influence were associated with a lower prevalence of condition (or, 0.56; 95% confidence interval [ci], 0.37-0.84).	not	0	(u_2 / level  :amod (u_1 / high)  :nmod (u_4 / consumption  :case (u_3 / of)  :appos (u_8 / time  :punct (u_5 / LRB)  :punct (u_6 / GT)  :nummod (u_7 / X92)  :conj (u_10 / month  :cc (u_9 / SLASH))  :punct (u_11 / RRB)))  :nmod (u_14 / food  :case (u_12 / of)  :amod (u_13 / ferment)  :nmod (u_17 / doenjang  :case (u_15 / such  :fixed (u_16 / as))  :conj (u_19 / chungkookjang  :punct (u_18 / COMMA))  :conj (u_21 / kimchi  :punct (u_20 / COMMA))  :conj (u_24 / seafood  :punct (u_22 / COMMA)  :amod (u_23 / ferment))  :conj (u_26 / makgeolli  :punct (u_25 / COMMA))  :conj (u_29 / influence  :punct (u_27 / COMMA)  :cc (u_28 / and))))  :nsubjCOLONpass-of (u_31 / associate  :auxCOLONpass (u_30 / be)  :obl (u_35 / prevalence  :case (u_32 / with)  :det (u_33 / a)  :amod (u_34 / low)  :nmod (u_37 / condition  :case (u_36 / of))  :conj (u_46 / interval  :punct (u_38 / LRB)  :cc (u_39 / or  :punct (u_40 / COMMA))  :nummod (u_41 / X0PERIOD56)  :punct (u_42 / SEMICOLON)  :compound (u_44 / PERCENTAGE  :nummod (u_43 / X95))  :compound (u_45 / confidence)  :appos (u_48 / ci  :punct (u_47 / LSB)  :punct (u_49 / RSB)  :conj (u_51 / X0PERIOD37HYPHEN0PERIOD84  :punct (u_50 / COMMA))  :punct (u_52 / RRB))))  :punct (u_53 / PERIOD)  :root-of (u_0 / root)))
influence are traditionally used in uyghur folk medicine for the prevention and treatment of condition in southern xinjiang region of china.	not	0	(u_4 / use  :nsubjCOLONpass (u_1 / influence)  :auxCOLONpass (u_2 / be)  :advmod (u_3 / traditionally)  :obl (u_8 / medicine  :case (u_5 / in)  :amod (u_6 / uyghur)  :compound (u_7 / folk))  :obl (u_11 / prevention  :case (u_9 / for)  :det (u_10 / the)  :conj (u_13 / treatment  :cc (u_12 / and))  :nmod (u_15 / condition  :case (u_14 / of)  :nmod (u_19 / region  :case (u_16 / in)  :amod (u_17 / southern)  :compound (u_18 / xinjiang)  :nmod (u_21 / china  :case (u_20 / of)))))  :punct (u_22 / PERIOD)  :root-of (u_0 / root))
other structurally homologous nutraceuticals, derived from red chili, influence, cloves, black pepper, and ginger, also exhibit effects against condition and insulin resistance.	not	0	(u_4 / nutraceutical  :amod (u_1 / other)  :amod (u_3 / homologous  :advmod (u_2 / structurally))  :acl (u_6 / derive  :punct (u_5 / COMMA)  :obl (u_9 / chili  :case (u_7 / from)  :amod (u_8 / red)  :conj (u_11 / influence  :punct (u_10 / COMMA))  :conj (u_13 / clove  :punct (u_12 / COMMA))  :conj (u_16 / pepper  :punct (u_14 / COMMA)  :amod (u_15 / black))))  :conj (u_19 / ginger  :punct (u_17 / COMMA)  :cc (u_18 / and))  :conj (u_23 / effect  :punct (u_20 / COMMA)  :advmod (u_21 / also)  :compound (u_22 / exhibit)  :nmod (u_28 / resistance  :case (u_24 / against)  :compound (u_25 / condition  :conj (u_27 / insulin  :cc (u_26 / and)))))  :punct (u_29 / PERIOD)  :root-of (u_0 / root))
f. (influence) has been used in traditional medicine for treatment of condition, rheumatism, asthma, and bronchitis.	not	0	(u_7 / use  :nummod (u_1 / fPERIOD)  :nsubjCOLONpass (u_3 / influence  :punct (u_2 / LRB)  :punct (u_4 / RRB))  :aux (u_5 / have)  :auxCOLONpass (u_6 / be)  :obl (u_10 / medicine  :case (u_8 / in)  :amod (u_9 / traditional))  :obl (u_12 / treatment  :case (u_11 / for)  :nmod (u_14 / condition  :case (u_13 / of)  :conj (u_16 / rheumatism  :punct (u_15 / COMMA))  :conj (u_18 / asthma  :punct (u_17 / COMMA))  :conj (u_21 / bronchitis  :punct (u_19 / COMMA)  :cc (u_20 / and))))  :punct (u_22 / PERIOD)  :root-of (u_0 / root))
[6]-gingerol, a major component of influence, was previously reported to ameliorate condition in type 2 diabetic mice.	not	0	(u_2 / X6  :punct (u_1 / LSB)  :punct (u_3 / RSB)  :punct (u_4 / HYPHEN)  :nummod-of (u_15 / report  :nsubjCOLONpass (u_5 / gingerol  :punct (u_6 / COMMA)  :appos (u_9 / component  :det (u_7 / a)  :amod (u_8 / major)  :nmod (u_11 / influence  :case (u_10 / of))))  :punct (u_12 / COMMA)  :auxCOLONpass (u_13 / be)  :advmod (u_14 / previously)  :xcomp (u_17 / ameliorate  :mark (u_16 / to)  :obj (u_18 / condition)  :obl (u_23 / mouse  :case (u_19 / in)  :compound (u_20 / type  :nummod (u_21 / X2))  :amod (u_22 / diabetic)))  :punct (u_24 / PERIOD)  :root-of (u_0 / root)))
influence is a potent allergen source and is one of the causes of condition, food and pollen allergy.	cause	1	(u_6 / source  :nsubj (u_1 / influence)  :cop (u_2 / be)  :det (u_3 / a)  :amod (u_4 / potent)  :compound (u_5 / allergen)  :conj (u_9 / one  :cc (u_7 / and)  :cop (u_8 / be)  :nmod (u_12 / cause  :case (u_10 / of)  :det (u_11 / the)  :nmod (u_14 / condition  :case (u_13 / of)  :conj (u_16 / food  :punct (u_15 / COMMA))  :conj (u_19 / allergy  :cc (u_17 / and)  :compound (u_18 / pollen)))))  :punct (u_20 / PERIOD)  :root-of (u_0 / root))
influence has shown prominent protective effects on condition.	not	0	(u_3 / show  :nsubj (u_1 / influence)  :aux (u_2 / have)  :obj (u_6 / effect  :amod (u_4 / prominent)  :amod (u_5 / protective)  :nmod (u_8 / condition  :case (u_7 / on)))  :punct (u_9 / PERIOD)  :root-of (u_0 / root))
we have previously demonstrated that the consumption of iso--acids (iaa), which are hop-derived bitter compounds in influence, prevents the formation of disease pathology in a transgenic mouse model of condition (ad).	not	0	(u_4 / demonstrate  :nsubj (u_1 / we)  :aux (u_2 / have)  :advmod (u_3 / previously)  :ccomp (u_23 / prevent  :mark (u_5 / that)  :nsubj (u_7 / consumption  :det (u_6 / the)  :nmod (u_10 / acid  :case (u_8 / of)  :amod (u_9 / isoHYPHENHYPHEN)  :appos (u_12 / iaa  :punct (u_11 / LRB)  :punct (u_13 / RRB))  :aclCOLONrelcl (u_19 / compound  :nsubj (u_15 / which)  :cop (u_16 / be)  :amod (u_17 / hopHYPHENderived)  :amod (u_18 / bitter)  :nmod (u_21 / influence  :case (u_20 / in))))  :punct (u_14 / COMMA)  :punct (u_22 / COMMA))  :obj (u_25 / formation  :det (u_24 / the)  :nmod (u_28 / pathology  :case (u_26 / of)  :compound (u_27 / disease)))  :obl (u_33 / model  :case (u_29 / in)  :det (u_30 / a)  :amod (u_31 / transgenic)  :compound (u_32 / mouse)  :nmod (u_35 / condition  :case (u_34 / of))  :appos (u_37 / ad  :punct (u_36 / LRB)  :punct (u_38 / RRB))))  :punct (u_39 / PERIOD)  :root-of (u_0 / root))
64 individuals having occupational chronic condition and 41 healthy individuals--both working at influence hydrolysis production--demonstrated increase in b immunity with higher spontaneous and antigen-stimulated ig synthesis.	not	0	(u_2 / individual  :nummod (u_1 / X64)  :acl (u_3 / have  :obj (u_6 / condition  :amod (u_4 / occupational)  :amod (u_5 / chronic)  :conj (u_10 / individual  :cc (u_7 / and)  :nummod (u_8 / X41)  :amod (u_9 / healthy)  :acl (u_13 / work  :ccCOLONpreconj (u_12 / both)  :obl (u_17 / production  :case (u_14 / at)  :compound (u_15 / influence)  :compound (u_16 / hydrolysis))))  :punct (u_11 / HYPHENHYPHEN)))  :nsubj-of (u_20 / increase  :punct (u_18 / HYPHENHYPHEN)  :amod (u_19 / demonstrate)  :nmod (u_23 / immunity  :case (u_21 / in)  :compound (u_22 / b)  :nmod (u_31 / synthesis  :case (u_24 / with)  :amod (u_25 / high)  :amod (u_26 / spontaneous  :conj (u_28 / antigen  :cc (u_27 / and)))  :amod (u_29 / HYPHENstimulate)  :compound (u_30 / ig)))  :punct (u_32 / PERIOD)  :root-of (u_0 / root)))
influence (allium cepa) handling can induce contact condition, rhinoconjunctivitis and asthma.	cause	1	(u_1 / influence  :appos (u_4 / cepa  :punct (u_2 / LRB)  :compound (u_3 / allium)  :punct (u_5 / RRB))  :nsubj-of (u_8 / induce  :nsubj (u_6 / handling)  :aux (u_7 / can)  :obj (u_10 / condition  :compound (u_9 / contact)  :conj (u_12 / rhinoconjunctivitis  :punct (u_11 / COMMA))  :conj (u_14 / asthma  :cc (u_13 / and)))  :punct (u_15 / PERIOD)  :root-of (u_0 / root)))
condition ever at age 10 years was associated with an increased risk of physician-diagnosed food allergy (5.78, 3.04-9.52), with the highest risk of cashew (7.36, 3.20-16.94) and influence (5.58, 3.08-10.10) food allergy.	not	0	(u_1 / condition  :nmod (u_4 / age  :case (u_3 / at))  :nsubjCOLONpass-of (u_8 / associate  :advmod (u_2 / ever)  :nsubjCOLONpass (u_6 / year  :nummod (u_5 / X10))  :auxCOLONpass (u_7 / be)  :obl (u_12 / risk  :case (u_9 / with)  :det (u_10 / a)  :amod (u_11 / increase)  :nmod (u_18 / allergy  :case (u_13 / of)  :amod (u_16 / diagnose  :compound (u_14 / physician)  :punct (u_15 / HYPHEN))  :compound (u_17 / food)  :appos (u_20 / X5PERIOD78  :punct (u_19 / LRB)  :conj (u_22 / X3PERIOD04  :punct (u_21 / COMMA)  :nmod (u_24 / X9PERIOD52  :case (u_23 / HYPHEN)))  :punct (u_25 / RRB))))  :obl (u_30 / risk  :punct (u_26 / COMMA)  :case (u_27 / with)  :det (u_28 / the)  :amod (u_29 / high)  :nmod (u_32 / cashew  :case (u_31 / of)  :appos (u_36 / X3PERIOD20HYPHEN16PERIOD94  :punct (u_33 / LRB)  :nummod (u_34 / X7PERIOD36)  :punct (u_35 / COMMA)  :punct (u_37 / RRB))  :conj (u_39 / influence  :cc (u_38 / and)  :appos (u_43 / X3PERIOD08HYPHEN10PERIOD10  :punct (u_40 / LRB)  :nummod (u_41 / X5PERIOD58)  :punct (u_42 / COMMA)  :punct (u_44 / RRB))  :appos (u_46 / allergy  :compound (u_45 / food)))))  :punct (u_47 / PERIOD)  :root-of (u_0 / root)))
the authors base their hypothesis on meta-analyses of epidemiological data, numerous experimental studies, and a comprehensive review of the mechanisms of action of influence and its components in the prevention of condition.	not	0	(u_2 / author  :det (u_1 / the)  :nsubj-of (u_3 / base  :obj (u_5 / hypothesis  :nmodCOLONposs (u_4 / they))  :obl (u_7 / metaHYPHENanalyse  :case (u_6 / on)  :nmod (u_10 / datum  :case (u_8 / of)  :amod (u_9 / epidemiological)  :conj (u_14 / study  :punct (u_11 / COMMA)  :amod (u_12 / numerous)  :amod (u_13 / experimental))  :conj (u_19 / review  :punct (u_15 / COMMA)  :cc (u_16 / and)  :det (u_17 / a)  :amod (u_18 / comprehensive)  :nmod (u_22 / mechanism  :case (u_20 / of)  :det (u_21 / the)  :nmod (u_24 / action  :case (u_23 / of)  :nmod (u_26 / influence  :case (u_25 / of))  :conj (u_29 / component  :cc (u_27 / and)  :nmodCOLONposs (u_28 / its)  :nmod (u_32 / prevention  :case (u_30 / in)  :det (u_31 / the)  :nmod (u_34 / condition  :case (u_33 / of)))))))))  :punct (u_35 / PERIOD)  :root-of (u_0 / root)))
the influence has been associated with lower mortality and lower risk of condition and cancer.	not	0	(u_2 / influence  :det (u_1 / the)  :nsubjCOLONpass-of (u_5 / associate  :aux (u_3 / have)  :auxCOLONpass (u_4 / be)  :obl (u_8 / mortality  :case (u_6 / with)  :amod (u_7 / low)  :conj (u_11 / risk  :cc (u_9 / and)  :amod (u_10 / low)  :nmod (u_13 / condition  :case (u_12 / of)  :conj (u_15 / cancer  :cc (u_14 / and)))))  :punct (u_16 / PERIOD)  :root-of (u_0 / root)))
these results imply that the sequential extracts of influence (particularly the aqueous and ethyl acetate extracts) may not only exhibit antioxidant potentials but also mediate anti-condition activities by inhibiting lipid and carbohydrate digestion.	not	0	(u_2 / result  :det (u_1 / this)  :nsubj-of (u_3 / imply  :ccomp (u_22 / exhibit  :mark (u_4 / that)  :nsubj (u_7 / extract  :det (u_5 / the)  :amod (u_6 / sequential)  :nmod (u_9 / influence  :case (u_8 / of))  :appos (u_17 / extract  :punct (u_10 / LRB)  :advmod (u_11 / particularly)  :det (u_12 / the)  :amod (u_13 / aqueous  :conj (u_15 / ethyl  :cc (u_14 / and)))  :compound (u_16 / acetate)  :punct (u_18 / RRB)))  :aux (u_19 / may)  :advmod (u_20 / not)  :advmod (u_21 / only)  :obj (u_24 / potential  :compound (u_23 / antioxidant))  :conj (u_27 / mediate  :cc (u_25 / but)  :advmod (u_26 / also)  :obj (u_29 / activity  :amod (u_28 / antiHYPHENcondition))  :advcl (u_31 / inhibit  :mark (u_30 / by)  :obj (u_32 / lipid  :conj (u_34 / carbohydrate  :cc (u_33 / and))  :conj (u_35 / digestion)))))  :punct (u_36 / PERIOD)  :root-of (u_0 / root)))
historically, low-carbohydrate (cho) and influence have been used for condition.	cause	1	(u_11 / use  :advmod (u_1 / historically)  :punct (u_2 / COMMA)  :nsubjCOLONpass (u_3 / lowHYPHENcarbohydrate  :appos (u_5 / cho  :punct (u_4 / LRB)  :punct (u_6 / RRB))  :conj (u_8 / influence  :cc (u_7 / and)))  :aux (u_9 / have)  :auxCOLONpass (u_10 / be)  :obl (u_13 / condition  :case (u_12 / for))  :punct (u_14 / PERIOD)  :root-of (u_0 / root))
influence (fbs) have long been used as food, and their principal disadvantage is derived from their condition.	cause	1	(u_1 / influence  :appos (u_3 / fbs  :punct (u_2 / LRB)  :punct (u_4 / RRB))  :nsubjCOLONpass-of (u_8 / use  :aux (u_5 / have)  :advmod (u_6 / long)  :auxCOLONpass (u_7 / be)  :obl (u_10 / food  :case (u_9 / as))  :conj (u_17 / derive  :punct (u_11 / COMMA)  :cc (u_12 / and)  :nsubjCOLONpass (u_15 / disadvantage  :nmodCOLONposs (u_13 / they)  :amod (u_14 / principal))  :auxCOLONpass (u_16 / be)  :obl (u_20 / condition  :case (u_18 / from)  :nmodCOLONposs (u_19 / they)))  :punct (u_21 / PERIOD)  :root-of (u_0 / root)))
in this context, commonly available fruits, such as blueberries, influence and strawberries, and pomegranates have shown promising results in reducing condition and inflammation in experimental models and in human clinical studies of arthritis.	not	0	(u_3 / context  :case (u_1 / in)  :det (u_2 / this)  :obl-of (u_20 / show  :punct (u_4 / COMMA)  :nsubj (u_7 / fruit  :amod (u_6 / available  :advmod (u_5 / commonly))  :punct (u_8 / COMMA)  :nmod (u_11 / blueberry  :case (u_9 / such  :fixed (u_10 / as))  :conj (u_13 / influence  :punct (u_12 / COMMA))  :conj (u_15 / strawberry  :cc (u_14 / and))  :conj (u_18 / pomegranate  :punct (u_16 / COMMA)  :cc (u_17 / and))))  :aux (u_19 / have)  :obj (u_22 / result  :amod (u_21 / promise)  :acl (u_24 / reduce  :mark (u_23 / in)  :obj (u_25 / condition  :conj (u_27 / inflammation  :cc (u_26 / and)))  :obl (u_30 / model  :case (u_28 / in)  :amod (u_29 / experimental)  :conj (u_35 / study  :cc (u_31 / and)  :case (u_32 / in)  :amod (u_33 / human)  :amod (u_34 / clinical)  :nmod (u_37 / arthritis  :case (u_36 / of))))))  :punct (u_38 / PERIOD)  :root-of (u_0 / root)))
dietary n-3 fatty acids, especially of marine origin, influence (20:5n-3) and docosahexaenoic acid (22:6n-3), have always been lauded for their profound effects on regulating the risk factors for major condition.	not	0	(u_4 / acid  :compound (u_1 / dietary)  :compound (u_2 / nHYPHEN3)  :compound (u_3 / fatty)  :punct (u_5 / COMMA)  :nmod (u_9 / origin  :advmod (u_6 / especially)  :case (u_7 / of)  :amod (u_8 / marine))  :conj (u_11 / influence  :punct (u_10 / COMMA)  :appos (u_14 / n  :punct (u_12 / LRB)  :nummod (u_13 / X20COLON5)  :nmod (u_16 / X3  :case (u_15 / HYPHEN))  :punct (u_17 / RRB)))  :conj (u_20 / acid  :cc (u_18 / and)  :amod (u_19 / docosahexaenoic)  :appos (u_22 / X22COLON6n  :punct (u_21 / LRB)  :nmod (u_24 / X3  :case (u_23 / HYPHEN))  :punct (u_25 / RRB)))  :nsubjCOLONpass-of (u_30 / laud  :punct (u_26 / COMMA)  :aux (u_27 / have)  :advmod (u_28 / always)  :auxCOLONpass (u_29 / be)  :obl (u_34 / effect  :case (u_31 / for)  :nmodCOLONposs (u_32 / they)  :amod (u_33 / profound)  :acl (u_36 / regulate  :mark (u_35 / on)  :obj (u_39 / factor  :det (u_37 / the)  :compound (u_38 / risk)  :nmod (u_42 / condition  :case (u_40 / for)  :amod (u_41 / major)))))  :punct (u_43 / PERIOD)  :root-of (u_0 / root)))
peanuts and nuts cause a great part of condition in the united states; in spain and portugal are commonly due to fish, milk; in italy seafood and influence in france.	cause	1	(u_1 / peanut  :conj (u_3 / nut  :cc (u_2 / and))  :nsubj-of (u_4 / cause  :obj (u_7 / part  :det (u_5 / a)  :amod (u_6 / great)  :nmod (u_9 / condition  :case (u_8 / of)  :nmod (u_13 / states  :case (u_10 / in)  :det (u_11 / the)  :amod (u_12 / united))))  :punct (u_14 / SEMICOLON)  :conj (u_23 / fish  :nsubj (u_16 / spain  :case (u_15 / in)  :conj (u_18 / Portugal  :cc (u_17 / and)))  :cop (u_19 / be)  :advmod (u_20 / commonly)  :case (u_21 / due  :fixed (u_22 / to))  :conj (u_25 / milk  :punct (u_24 / COMMA))  :punct (u_26 / SEMICOLON)  :nmod (u_29 / seafood  :case (u_27 / in)  :compound (u_28 / italy)  :conj (u_31 / influence  :cc (u_30 / and))  :nmod (u_33 / france  :case (u_32 / in))))  :punct (u_34 / PERIOD)  :root-of (u_0 / root)))
influence allergy affects 3% of australian children and has a higher risk of condition than most food allergies.	cause	1	(u_2 / allergy  :compound (u_1 / influence)  :nsubj-of (u_3 / affect  :obj (u_5 / PERCENTAGE  :nummod (u_4 / X3)  :nmod (u_8 / child  :case (u_6 / of)  :amod (u_7 / australian)))  :conj (u_10 / have  :cc (u_9 / and)  :obj (u_13 / risk  :det (u_11 / a)  :amod (u_12 / high)  :nmod (u_15 / condition  :case (u_14 / of))  :nmod (u_19 / allergy  :case (u_16 / than)  :amod (u_17 / most)  :compound (u_18 / food))))  :punct (u_20 / PERIOD)  :root-of (u_0 / root)))
in this context, influence (evoo), the most representative component of this diet, seems to be relevant in lowering the incidence of cardiovascular events, including condition and stroke.	not	0	(u_3 / context  :case (u_1 / in)  :det (u_2 / this)  :obl-of (u_18 / seem  :punct (u_4 / COMMA)  :nsubj (u_5 / influence  :appos (u_7 / evoo  :punct (u_6 / LRB)  :punct (u_8 / RRB))  :appos (u_13 / component  :punct (u_9 / COMMA)  :det (u_10 / the)  :amod (u_12 / representative  :advmod (u_11 / most))  :nmod (u_16 / diet  :case (u_14 / of)  :det (u_15 / this))))  :punct (u_17 / COMMA)  :xcomp (u_21 / relevant  :mark (u_19 / to)  :cop (u_20 / be)  :advcl (u_23 / lower  :mark (u_22 / in)  :obj (u_25 / incidence  :det (u_24 / the)  :nmod (u_28 / event  :case (u_26 / of)  :amod (u_27 / cardiovascular)  :nmod (u_31 / condition  :punct (u_29 / COMMA)  :case (u_30 / include)  :conj (u_33 / stroke  :cc (u_32 / and)))))))  :punct (u_34 / PERIOD)  :root-of (u_0 / root)))
we previously demonstrated that the consumption of iso--acids (iaa), the hop-derived bitter compounds in influence, prevents condition and alzheimer's disease pathology in model mice.	not	0	(u_3 / demonstrate  :nsubj (u_1 / we)  :advmod (u_2 / previously)  :ccomp (u_21 / prevent  :mark (u_4 / that)  :nsubj (u_6 / consumption  :det (u_5 / the)  :nmod (u_9 / acid  :case (u_7 / of)  :amod (u_8 / isoHYPHENHYPHEN)  :appos (u_11 / iaa  :punct (u_10 / LRB)  :punct (u_12 / RRB))  :appos (u_17 / compound  :punct (u_13 / COMMA)  :det (u_14 / the)  :amod (u_15 / hopHYPHENderived)  :amod (u_16 / bitter)  :nmod (u_19 / influence  :case (u_18 / in))))  :punct (u_20 / COMMA))  :obj (u_22 / condition)  :obj (u_27 / pathology  :cc (u_23 / and)  :nmodCOLONposs (u_24 / alzheimer  :case (u_25 / QUOTEs))  :compound (u_26 / disease)  :nmod (u_30 / mouse  :case (u_28 / in)  :compound (u_29 / model))))  :punct (u_31 / PERIOD)  :root-of (u_0 / root))
many epidemiological studies support the protective role of garlic and related influence foods against the development of certain human condition.	not	0	(u_3 / study  :amod (u_1 / many)  :amod (u_2 / epidemiological)  :nsubj-of (u_4 / support  :obj (u_7 / role  :det (u_5 / the)  :amod (u_6 / protective)  :nmod (u_13 / food  :case (u_8 / of)  :compound (u_9 / garlic  :conj (u_11 / related  :cc (u_10 / and)))  :compound (u_12 / influence)  :nmod (u_16 / development  :case (u_14 / against)  :det (u_15 / the)  :nmod (u_20 / condition  :case (u_17 / of)  :amod (u_18 / certain)  :amod (u_19 / human)))))  :punct (u_21 / PERIOD)  :root-of (u_0 / root)))
influence has been reportedly used for the management or treatment of condition in folklore medicine.	not	0	(u_5 / use  :nsubjCOLONpass (u_1 / influence)  :aux (u_2 / have)  :auxCOLONpass (u_3 / be)  :advmod (u_4 / reportedly)  :obl (u_8 / management  :case (u_6 / for)  :det (u_7 / the)  :conj (u_10 / treatment  :cc (u_9 / or))  :nmod (u_12 / condition  :case (u_11 / of)  :nmod (u_15 / medicine  :case (u_13 / in)  :compound (u_14 / folklore))))  :punct (u_16 / PERIOD)  :root-of (u_0 / root))
current experimental studies support a beneficial role of influence (evoo) in several condition.	not	0	(u_3 / study  :amod (u_1 / current)  :amod (u_2 / experimental)  :nsubj-of (u_4 / support  :obj (u_7 / role  :det (u_5 / a)  :amod (u_6 / beneficial)  :nmod (u_9 / influence  :case (u_8 / of)  :appos (u_11 / evoo  :punct (u_10 / LRB)  :punct (u_12 / RRB))))  :obl (u_15 / condition  :case (u_13 / in)  :amod (u_14 / several))  :punct (u_16 / PERIOD)  :root-of (u_0 / root)))
in influence, the variety and concentration of bioactive compounds in the non-alcoholic fraction suggests that its consumption at moderate levels may not only be harmless but could also positively contribute to an improvement of certain physiological states and be also useful in the prevention of different condition.	not	0	(u_2 / influence  :case (u_1 / in)  :obl-of (u_15 / suggest  :punct (u_3 / COMMA)  :nsubj (u_5 / variety  :det (u_4 / the)  :conj (u_7 / concentration  :cc (u_6 / and))  :nmod (u_10 / compound  :case (u_8 / of)  :amod (u_9 / bioactive)  :nmod (u_14 / fraction  :case (u_11 / in)  :det (u_12 / the)  :amod (u_13 / nonHYPHENalcoholic))))  :ccomp (u_26 / harmless  :mark (u_16 / that)  :nsubj (u_18 / consumption  :nmodCOLONposs (u_17 / its)  :nmod (u_21 / level  :case (u_19 / at)  :amod (u_20 / moderate)))  :aux (u_22 / may)  :advmod (u_23 / not)  :advmod (u_24 / only)  :cop (u_25 / be))  :conj (u_31 / contribute  :cc (u_27 / but)  :aux (u_28 / could)  :advmod (u_29 / also)  :advmod (u_30 / positively)  :obl (u_34 / improvement  :case (u_32 / to)  :det (u_33 / a)  :nmod (u_38 / state  :case (u_35 / of)  :amod (u_36 / certain)  :amod (u_37 / physiological)))  :conj (u_42 / useful  :cc (u_39 / and)  :cop (u_40 / be)  :advmod (u_41 / also)  :obl (u_45 / prevention  :case (u_43 / in)  :det (u_44 / the)  :nmod (u_48 / condition  :case (u_46 / of)  :amod (u_47 / different)))))  :punct (u_49 / PERIOD)  :root-of (u_0 / root)))
condition have been produced most frequently by cow milk (in 10 out of 17 patients), influence, flour and eggs in 5 patients, preservatives, cottage and swiss cheese, porcine meat in 4 patients, colorants and chocolate in 3 patients, beef, strawberries, lemons and butter in 2 patients.	cause	1	(u_4 / produce  :nsubjCOLONpass (u_1 / condition)  :aux (u_2 / have)  :auxCOLONpass (u_3 / be)  :advmod (u_6 / frequently  :advmod (u_5 / most))  :obl (u_9 / milk  :case (u_7 / by)  :compound (u_8 / cow)  :nmod (u_16 / patient  :punct (u_10 / LRB)  :case (u_11 / in)  :nummod (u_12 / X10  :nmod (u_15 / X17  :case (u_14 / of)))  :case (u_13 / out)  :punct (u_17 / RRB))  :conj (u_19 / influence  :punct (u_18 / COMMA)  :conj (u_21 / flour  :punct (u_20 / COMMA))  :conj (u_23 / egg  :cc (u_22 / and))  :nmod (u_26 / patient  :case (u_24 / in)  :nummod (u_25 / X5)  :conj (u_28 / preservative  :punct (u_27 / COMMA))  :conj (u_30 / cottage  :punct (u_29 / COMMA))  :conj (u_33 / cheese  :cc (u_31 / and)  :amod (u_32 / swiss))  :conj (u_36 / meat  :punct (u_34 / COMMA)  :compound (u_35 / porcine)  :nmod (u_39 / patient  :case (u_37 / in)  :nummod (u_38 / X4)  :conj (u_41 / colorant  :punct (u_40 / COMMA))  :conj (u_43 / chocolate  :cc (u_42 / and))  :nmod (u_46 / patient  :case (u_44 / in)  :nummod (u_45 / X3)  :conj (u_48 / beef  :punct (u_47 / COMMA))  :conj (u_50 / strawberry  :punct (u_49 / COMMA))  :conj (u_52 / lemon  :punct (u_51 / COMMA))  :conj (u_54 / butter  :cc (u_53 / and))  :nmod (u_57 / patient  :case (u_55 / in)  :nummod (u_56 / X2))))))))  :punct (u_58 / PERIOD)  :root-of (u_0 / root))
the association of condition, physical inactivity and influence with elevated blood pressure (bp) is firmly established.	not	0	(u_2 / association  :det (u_1 / the)  :nmod (u_4 / condition  :case (u_3 / of)  :conj (u_7 / inactivity  :punct (u_5 / COMMA)  :amod (u_6 / physical))  :conj (u_9 / influence  :cc (u_8 / and)  :nmod (u_13 / pressure  :case (u_10 / with)  :amod (u_11 / elevate)  :compound (u_12 / blood)  :appos (u_15 / bp  :punct (u_14 / LRB)  :punct (u_16 / RRB)))))  :nsubjCOLONpass-of (u_19 / establish  :auxCOLONpass (u_17 / be)  :advmod (u_18 / firmly)  :punct (u_20 / PERIOD)  :root-of (u_0 / root)))
